customer_id,churn_probability,is_churned,frequency,recency,T,monetary_value,expected_purchases,expected_value_per_purchase,value_source,clv,retention_priority_score,segment
13383,0.7901283502578735,True,0.0,0.0,360.0,0.0,0.2881717682417687,305.28,own_observed_transaction (Gamma-Gamma unstable at frequency=0),87.97,69.51,High risk / Low value
15226,0.7205630898475647,True,0.0,0.0,127.0,0.0,0.624232772353115,154.41,own_observed_transaction (Gamma-Gamma unstable at frequency=0),96.39,69.46,High risk / Low value
18007,0.7125973105430603,True,0.0,0.0,209.0,0.0,0.4423578046380255,220.32,own_observed_transaction (Gamma-Gamma unstable at frequency=0),97.46,69.45,High risk / Low value
12678,0.010793289542198181,False,9.0,514.0,518.0,2167.42,2.9622604108416524,2171.2493253342855,gamma_gamma_conditional_expectation,6431.81,69.42,Low risk / High value
15367,0.057122116535902025,False,7.0,484.0,546.0,547.7571428571429,2.2080078780814536,550.2578897686705,gamma_gamma_conditional_expectation,1214.97,69.4,Low risk / High value
18270,0.6455424785614013,False,1.0,166.0,249.0,111.95,0.8591996346657742,125.00627557742274,gamma_gamma_conditional_expectation,107.41,69.34,High risk / Low value
15666,0.6319721579551697,True,1.0,23.0,312.0,226.68,0.4551342503518866,240.9492630462657,gamma_gamma_conditional_expectation,109.66,69.3,High risk / Low value
14451,0.07160023152828217,False,10.0,497.0,508.0,289.28499999999997,3.323249537107694,290.764042179999,gamma_gamma_conditional_expectation,966.28,69.19,Low risk / High value
14634,0.5060705184936524,True,3.0,104.0,358.0,148.04,0.896465915990495,152.48792890756255,gamma_gamma_conditional_expectation,136.7,69.18,High risk / Low value
17255,0.4331237733364105,False,2.0,147.0,263.0,116.01499999999999,1.303564220885502,122.53018544737074,gamma_gamma_conditional_expectation,159.73,69.18,Low risk / Low value
17118,0.7305749535560608,True,0.0,0.0,134.0,0.0,0.6030334690021206,157.02,own_observed_transaction (Gamma-Gamma unstable at frequency=0),94.69,69.18,High risk / Low value
13721,0.726948869228363,False,0.0,0.0,212.0,0.0,0.43769880727370053,217.4,own_observed_transaction (Gamma-Gamma unstable at frequency=0),95.16,69.18,High risk / Low value
12481,0.029311808198690413,False,8.0,403.0,424.0,747.2525,3.1429222970088486,749.7014741606854,gamma_gamma_conditional_expectation,2356.25,69.07,Low risk / High value
17861,0.07160023152828217,False,11.0,476.0,546.0,286.89818181818185,3.342894654776071,288.2403653880876,gamma_gamma_conditional_expectation,963.56,68.99,Low risk / High value
12923,0.6151273608207702,False,1.0,185.0,392.0,186.7,0.5589803721418514,200.54657291287126,gamma_gamma_conditional_expectation,112.1,68.96,High risk / Low value
15894,0.5402782797813416,True,1.0,116.0,186.0,106.81,1.0651590692874315,119.81193272385477,gamma_gamma_conditional_expectation,127.62,68.95,High risk / Low value
17286,0.6634241104125976,False,0.0,0.0,217.0,0.0,0.4301488806800971,241.56,own_observed_transaction (Gamma-Gamma unstable at frequency=0),103.91,68.94,High risk / Low value
18127,0.7607741355895996,False,0.0,0.0,220.0,0.0,0.4257430891554334,212.8,own_observed_transaction (Gamma-Gamma unstable at frequency=0),90.6,68.93,High risk / Low value
14386,0.7205630898475647,True,0.0,0.0,113.0,0.0,0.6714724736790864,142.4,own_observed_transaction (Gamma-Gamma unstable at frequency=0),95.62,68.9,High risk / Low value
15989,0.6478933215141296,True,1.0,362.0,554.0,229.4,0.4362597924846065,243.6980203539904,gamma_gamma_conditional_expectation,106.32,68.88,High risk / Low value
14368,0.7441339731216431,True,0.0,0.0,136.0,0.0,0.5972398468965967,155.0,own_observed_transaction (Gamma-Gamma unstable at frequency=0),92.57,68.88,High risk / Low value
16776,0.726948869228363,False,0.0,0.0,232.0,0.0,0.4089897094782953,231.57,own_observed_transaction (Gamma-Gamma unstable at frequency=0),94.71,68.85,High risk / Low value
17859,0.7205630898475647,True,0.0,0.0,121.0,0.0,0.6436342034029915,148.21,own_observed_transaction (Gamma-Gamma unstable at frequency=0),95.39,68.73,High risk / Low value
14524,0.09138942882418633,False,4.0,180.0,233.0,278.2325,2.665366834213368,281.90693985290636,gamma_gamma_conditional_expectation,751.39,68.67,Low risk / High value
15021,0.09972276166081429,False,5.0,280.0,315.0,261.606,2.6029287587486385,264.5091489867868,gamma_gamma_conditional_expectation,688.5,68.66,Low risk / High value
12914,0.7125973105430603,True,0.0,0.0,217.0,0.0,0.4301488806800971,223.98,own_observed_transaction (Gamma-Gamma unstable at frequency=0),96.34,68.65,High risk / Low value
16947,0.37696678638458253,True,3.0,411.0,463.0,146.12666666666667,1.208967775905683,150.56789983737673,gamma_gamma_conditional_expectation,182.03,68.62,Low risk / Low value
17262,0.09305609539151191,False,7.0,497.0,541.0,327.15999999999997,2.2382576550273985,329.330557428497,gamma_gamma_conditional_expectation,737.13,68.59,Low risk / High value
13001,0.010793289542198181,False,29.0,552.0,553.0,735.4724137931034,8.629970909525275,736.1431016046567,gamma_gamma_conditional_expectation,6352.89,68.57,Low risk / High value
15935,0.6527320265769958,True,0.0,0.0,56.0,0.0,0.9717641745621651,108.04,own_observed_transaction (Gamma-Gamma unstable at frequency=0),104.99,68.53,High risk / Low value
15718,0.803440797328949,True,0.0,0.0,357.0,0.0,0.2901793291515395,293.79,own_observed_transaction (Gamma-Gamma unstable at frequency=0),85.25,68.49,High risk / Low value
18129,0.6455424785614013,True,0.0,0.0,60.0,0.0,0.9421104661848387,112.55,own_observed_transaction (Gamma-Gamma unstable at frequency=0),106.03,68.45,High risk / Low value
17476,0.6493314027786254,True,1.0,342.0,554.0,229.5,0.4322745796907114,243.79907760795084,gamma_gamma_conditional_expectation,105.39,68.43,High risk / Low value
13491,0.057122116535902025,False,24.0,485.0,549.0,173.3529166666667,6.887274874187432,173.91824955193246,gamma_gamma_conditional_expectation,1197.82,68.42,Low risk / High value
12563,0.7386353015899658,True,0.0,0.0,225.0,0.0,0.41859795807927186,221.24,own_observed_transaction (Gamma-Gamma unstable at frequency=0),92.61,68.41,High risk / Low value
15811,0.057122116535902025,False,4.0,183.0,205.0,396.1725,2.9909429540388355,400.1562187853284,gamma_gamma_conditional_expectation,1196.84,68.37,Low risk / High value
15755,0.057122116535902025,False,12.0,500.0,552.0,328.40416666666664,3.6289796130180187,329.6706216439702,gamma_gamma_conditional_expectation,1196.37,68.34,Low risk / High value
17890,0.5134156703948974,True,1.0,39.0,178.0,125.13,0.9621749593406401,138.3256216494122,gamma_gamma_conditional_expectation,133.09,68.33,High risk / Low value
14779,0.5245869994163513,True,2.0,43.0,140.0,61.8,1.9147313994803017,68.03009738246587,gamma_gamma_conditional_expectation,130.26,68.33,High risk / Low value
16723,0.6079378128051758,False,1.0,292.0,552.0,251.93,0.4217397798947773,266.46621967128345,gamma_gamma_conditional_expectation,112.38,68.32,High risk / Low value
14631,0.09305609539151191,False,4.0,252.0,304.0,332.71,2.181201366555316,336.52729845084616,gamma_gamma_conditional_expectation,734.03,68.31,Low risk / High value
17893,0.5569449424743652,True,0.0,0.0,42.0,0.0,1.0922630402549223,112.25,own_observed_transaction (Gamma-Gamma unstable at frequency=0),122.61,68.29,High risk / Low value
17457,0.04192173406481743,False,12.0,528.0,549.0,440.7808333333333,3.68320951667515,442.14534687318485,gamma_gamma_conditional_expectation,1628.51,68.27,Low risk / High value
18048,0.4907220959663391,True,1.0,290.0,310.0,172.29,0.7479397080497574,185.9842226171681,gamma_gamma_conditional_expectation,139.1,68.26,High risk / Low value
16466,0.0895712472498417,False,9.0,434.0,459.0,231.03222222222223,3.2752559718098415,232.60799970327392,gamma_gamma_conditional_expectation,761.85,68.24,Low risk / High value
14958,0.300605246424675,False,4.0,551.0,553.0,166.04500000000002,1.3389184869719881,169.42524593878824,gamma_gamma_conditional_expectation,226.85,68.19,Low risk / Low value
14155,0.7159578323364257,True,0.0,0.0,83.0,0.0,0.8016840945414987,118.75,own_observed_transaction (Gamma-Gamma unstable at frequency=0),95.2,68.16,High risk / Low value
13177,0.7607741355895996,False,0.0,0.0,247.0,0.0,0.3898204816649439,229.75,own_observed_transaction (Gamma-Gamma unstable at frequency=0),89.56,68.13,High risk / Low value
16477,0.04562543779611587,False,8.0,270.0,301.0,357.88,4.149508132530696,359.8191088879734,gamma_gamma_conditional_expectation,1493.07,68.12,Low risk / High value
18283,0.1770462989807129,False,9.0,458.0,475.0,119.28,3.1864269257350752,120.72572141306101,gamma_gamma_conditional_expectation,384.68,68.11,Low risk / High value
15198,0.5920506715774536,False,2.0,281.0,506.0,148.455,0.74128061778411,155.14077028229678,gamma_gamma_conditional_expectation,115.0,68.09,High risk / Low value
16414,0.5060705184936524,False,3.0,414.0,511.0,118.39,1.095932523304493,122.73416831644249,gamma_gamma_conditional_expectation,134.51,68.07,High risk / Low value
18101,0.5695945501327515,False,2.0,300.0,491.0,146.505,0.7795885349967404,153.18051626170165,gamma_gamma_conditional_expectation,119.42,68.02,High risk / Low value
17772,0.7607741355895996,False,0.0,0.0,209.0,0.0,0.4423578046380255,202.0,own_observed_transaction (Gamma-Gamma unstable at frequency=0),89.36,67.98,High risk / Low value
15622,0.034616151452064516,False,7.0,448.0,462.0,756.4728571428572,2.5849594457115797,759.2860094323863,gamma_gamma_conditional_expectation,1962.72,67.94,Low risk / High value
12361,0.4933562397956848,True,3.0,395.0,499.0,119.01666666666667,1.1149635828055102,123.36302801190405,gamma_gamma_conditional_expectation,137.55,67.86,High risk / Low value
17055,0.7607741355895996,True,0.0,0.0,262.0,0.0,0.37237249544261014,239.55,own_observed_transaction (Gamma-Gamma unstable at frequency=0),89.2,67.86,High risk / Low value
16948,0.32177935540676117,False,5.0,395.0,473.0,112.678,1.8293997045330426,115.26888072598189,gamma_gamma_conditional_expectation,210.87,67.85,Low risk / Low value
13533,0.5807567834854126,False,0.0,0.0,84.0,0.0,0.7965288790177549,146.64,own_observed_transaction (Gamma-Gamma unstable at frequency=0),116.8,67.83,High risk / Low value
14728,0.8637783765792847,True,0.0,0.0,230.0,0.0,0.41168946847343063,190.58,own_observed_transaction (Gamma-Gamma unstable at frequency=0),78.46,67.77,High risk / Low value
13962,0.6004048585891724,False,1.0,190.0,252.0,117.6,0.8632137342052786,130.7160104261891,gamma_gamma_conditional_expectation,112.84,67.75,High risk / Low value
13477,0.12829545736312867,False,5.0,472.0,500.0,294.584,1.7728901041829157,297.5562963781761,gamma_gamma_conditional_expectation,527.53,67.68,Low risk / High value
15287,0.5882045149803161,False,2.0,358.0,554.0,155.57,0.7086479404254994,162.2931843112887,gamma_gamma_conditional_expectation,115.01,67.65,High risk / Low value
13482,0.6185654997825623,True,1.0,395.0,444.0,184.64,0.5510926964411931,198.46479348128565,gamma_gamma_conditional_expectation,109.37,67.65,High risk / Low value
17283,0.7710061430931091,True,0.0,0.0,195.0,0.0,0.46548529177841397,188.46,own_observed_transaction (Gamma-Gamma unstable at frequency=0),87.73,67.64,High risk / Low value
18001,0.5402782797813416,False,2.0,288.0,554.0,180.005,0.669919507399055,186.85667507705372,gamma_gamma_conditional_expectation,125.18,67.63,High risk / Low value
15501,0.6137598514556885,True,1.0,11.0,232.0,166.1,0.6129610252293108,179.7287785970152,gamma_gamma_conditional_expectation,110.17,67.62,High risk / Low value
16407,0.09138942882418633,False,7.0,238.0,249.0,170.1557142857143,4.29374717864855,172.09126792738914,gamma_gamma_conditional_expectation,738.92,67.53,Low risk / High value
18008,0.010793289542198181,False,18.0,499.0,519.0,1093.263888888889,5.711043681929719,1094.5527557445776,gamma_gamma_conditional_expectation,6251.04,67.47,Low risk / High value
15918,0.4284809172153473,True,2.0,441.0,448.0,167.115,0.9053556070494955,173.89889337168395,gamma_gamma_conditional_expectation,157.44,67.46,Low risk / Low value
15001,0.6706136584281921,True,0.0,0.0,211.0,0.0,0.43924082417396304,228.86,own_observed_transaction (Gamma-Gamma unstable at frequency=0),100.52,67.41,High risk / Low value
12751,0.6726304650306701,True,0.0,0.0,261.0,0.0,0.3734868173812382,268.27,own_observed_transaction (Gamma-Gamma unstable at frequency=0),100.2,67.4,High risk / Low value
15785,0.04562543779611587,False,9.0,527.0,541.0,516.4933333333333,2.846582202402037,518.4013274713526,gamma_gamma_conditional_expectation,1475.67,67.33,Low risk / High value
14353,0.4531506597995758,True,2.0,216.0,248.0,95.72999999999999,1.45459320076958,102.13851734082097,gamma_gamma_conditional_expectation,148.57,67.32,High risk / Low value
15953,0.0895712472498417,False,13.0,525.0,553.0,189.5469230769231,3.9432302275360103,190.60404268102138,gamma_gamma_conditional_expectation,751.6,67.32,Low risk / High value
14183,0.6833392024040222,True,1.0,70.0,298.0,146.71,0.614967263587114,160.1337770540808,gamma_gamma_conditional_expectation,98.48,67.3,High risk / Low value
14624,0.5402782797813416,False,3.0,189.0,421.0,112.56333333333333,1.065533189261125,116.88711114800203,gamma_gamma_conditional_expectation,124.55,67.29,High risk / Low value
18077,0.09138942882418633,False,10.0,506.0,549.0,237.331,3.0808340934155236,238.75563134239889,gamma_gamma_conditional_expectation,735.57,67.22,Low risk / High value
15062,0.09165855571627617,False,6.0,393.0,427.0,304.345,2.3886091166523644,306.8380979087945,gamma_gamma_conditional_expectation,732.92,67.18,Low risk / High value
16284,0.7395287156105042,False,0.0,0.0,210.0,0.0,0.44079378421511184,205.8,own_observed_transaction (Gamma-Gamma unstable at frequency=0),90.72,67.09,High risk / Low value
15917,0.4168778657913208,True,3.0,490.0,554.0,151.32,1.0327677792905776,155.77940731359539,gamma_gamma_conditional_expectation,160.88,67.07,Low risk / Low value
18238,0.803440797328949,True,0.0,0.0,332.0,0.0,0.308066374284173,270.92,own_observed_transaction (Gamma-Gamma unstable at frequency=0),83.46,67.06,High risk / Low value
15454,0.6547488331794739,True,1.0,256.0,435.0,179.1,0.5309176358978088,192.86622161187583,gamma_gamma_conditional_expectation,102.4,67.05,High risk / Low value
16815,0.6678120851516723,True,1.0,83.0,353.0,177.85,0.5238220722057396,191.60300593737,gamma_gamma_conditional_expectation,100.37,67.03,High risk / Low value
17601,0.50070139169693,True,1.0,141.0,197.0,116.01,1.0359499724946628,129.10920008821768,gamma_gamma_conditional_expectation,133.75,66.97,High risk / Low value
15049,0.7205630898475647,True,0.0,0.0,90.0,0.0,0.7669476912541688,121.17,own_observed_transaction (Gamma-Gamma unstable at frequency=0),92.93,66.96,High risk / Low value
17863,0.05202274471521377,False,8.0,398.0,469.0,452.69,2.826146399183961,454.7532581961701,gamma_gamma_conditional_expectation,1285.2,66.86,Low risk / High value
12855,0.4771506547927856,True,2.0,30.0,219.0,133.81,0.9977978281866107,140.41875995839135,gamma_gamma_conditional_expectation,140.11,66.85,High risk / Low value
15158,0.7617555737495423,False,0.0,0.0,218.0,0.0,0.4286701512326433,204.62,own_observed_transaction (Gamma-Gamma unstable at frequency=0),87.71,66.81,High risk / Low value
13610,0.1720462992787361,False,9.0,516.0,520.0,130.04111111111112,2.952273872653843,131.49935619278912,gamma_gamma_conditional_expectation,388.22,66.79,Low risk / High value
12695,0.4284809172153473,False,3.0,455.0,482.0,128.20333333333335,1.1750995631906689,132.5818435475001,gamma_gamma_conditional_expectation,155.8,66.76,Low risk / Low value
16334,0.7364726781845092,True,0.0,0.0,309.0,0.0,0.3265921599152861,277.48,own_observed_transaction (Gamma-Gamma unstable at frequency=0),90.62,66.74,High risk / Low value
12889,0.5329331278800964,True,3.0,121.0,319.0,95.35000000000001,1.2563307173050764,99.61353951308983,gamma_gamma_conditional_expectation,125.15,66.7,High risk / Low value
13691,0.7253228545188903,True,0.0,0.0,213.0,0.0,0.43616761792830905,210.78,own_observed_transaction (Gamma-Gamma unstable at frequency=0),91.94,66.69,High risk / Low value
16652,0.014496993273496628,False,9.0,420.0,449.0,1375.822222222222,3.333622657333379,1378.7302943379075,gamma_gamma_conditional_expectation,4596.17,66.63,Low risk / High value
17530,0.11093488410115242,False,6.0,527.0,550.0,309.34999999999997,1.9250260084776947,311.85184014587486,gamma_gamma_conditional_expectation,600.32,66.6,Low risk / High value
14961,0.019258898124098776,False,14.0,503.0,552.0,820.4807142857143,4.205668680091477,821.9341061468685,gamma_gamma_conditional_expectation,3456.78,66.57,Low risk / High value
15986,0.7760128736495971,False,0.0,0.0,198.0,0.0,0.4603272946577759,186.3,own_observed_transaction (Gamma-Gamma unstable at frequency=0),85.76,66.55,High risk / Low value
17111,0.7364726781845092,False,0.0,0.0,242.0,0.0,0.3960067670704817,227.97,own_observed_transaction (Gamma-Gamma unstable at frequency=0),90.28,66.49,High risk / Low value
16757,0.6407037734985351,True,1.0,91.0,226.0,106.83,0.8652538681978879,119.83214417464686,gamma_gamma_conditional_expectation,103.69,66.43,High risk / Low value
17820,0.7653793931007385,True,0.0,0.0,191.0,0.0,0.47254589181659423,183.56,own_observed_transaction (Gamma-Gamma unstable at frequency=0),86.74,66.39,High risk / Low value
16897,0.6355547189712525,True,1.0,14.0,130.0,76.75,1.1678437916744555,89.4341221833386,gamma_gamma_conditional_expectation,104.45,66.38,High risk / Low value
15527,0.057122116535902025,False,13.0,505.0,541.0,288.24538461538464,4.009726647274528,289.3819971493097,gamma_gamma_conditional_expectation,1160.34,66.28,Low risk / High value
14388,0.04562543779611587,False,10.0,485.0,505.0,433.90600000000006,3.3342202859473775,435.53650212041896,gamma_gamma_conditional_expectation,1452.17,66.26,Low risk / High value
16235,0.09972276166081429,False,6.0,284.0,287.0,196.03833333333333,3.342899738486228,198.34225190998197,gamma_gamma_conditional_expectation,663.04,66.12,Low risk / High value
17036,0.8177626490592956,True,0.0,0.0,200.0,0.0,0.456951908985628,176.9,own_observed_transaction (Gamma-Gamma unstable at frequency=0),80.83,66.1,High risk / Low value
14405,0.7497851252555847,True,0.0,0.0,203.0,0.0,0.4519809768356928,195.0,own_observed_transaction (Gamma-Gamma unstable at frequency=0),88.14,66.09,High risk / Low value
17128,0.755122983455658,True,0.0,0.0,151.0,0.0,0.5571134118326191,157.09,own_observed_transaction (Gamma-Gamma unstable at frequency=0),87.52,66.09,High risk / Low value
18094,0.045987756550312044,False,7.0,483.0,518.0,613.8142857142857,2.329967206921947,616.4139068612997,gamma_gamma_conditional_expectation,1436.22,66.05,Low risk / High value
15458,0.7402613162994385,False,0.0,0.0,219.0,0.0,0.4272015889859949,208.8,own_observed_transaction (Gamma-Gamma unstable at frequency=0),89.2,66.03,High risk / Low value
17572,0.3458887755870819,False,7.0,486.0,541.0,83.73571428571428,2.23092431591654,85.54191459690655,gamma_gamma_conditional_expectation,190.84,66.01,Low risk / Low value
14053,0.6706136584281921,False,1.0,89.0,303.0,141.25,0.6360563870381175,154.61605098783934,gamma_gamma_conditional_expectation,98.34,65.95,High risk / Low value
13565,0.6407037734985351,False,1.0,77.0,228.0,110.18,0.8352407641504144,123.2175621823225,gamma_gamma_conditional_expectation,102.92,65.94,High risk / Low value
15987,0.12680609449744223,False,3.0,180.0,196.0,209.85333333333332,2.4234970649327114,214.51757886840915,gamma_gamma_conditional_expectation,519.88,65.92,Low risk / High value
17327,0.7308194994926452,True,1.0,153.0,379.0,148.1,0.5579992992447284,161.5384728841313,gamma_gamma_conditional_expectation,90.14,65.88,High risk / Low value
13078,0.010793289542198181,False,39.0,538.0,555.0,531.8292307692308,11.461764778625575,532.2732583184012,gamma_gamma_conditional_expectation,6100.79,65.85,Low risk / High value
13862,0.07509313225746155,False,4.0,202.0,206.0,288.1275,3.0038798055235985,291.82788792002793,gamma_gamma_conditional_expectation,876.62,65.83,Low risk / High value
16559,0.8177626490592956,True,0.0,0.0,214.0,0.0,0.43464714217748496,185.2,own_observed_transaction (Gamma-Gamma unstable at frequency=0),80.5,65.83,High risk / Low value
13712,0.4771506547927856,True,1.0,364.0,427.0,228.84,0.5672639867432091,243.13209973181176,gamma_gamma_conditional_expectation,137.92,65.81,High risk / Low value
16524,0.6678120851516723,True,1.0,245.0,508.0,206.84,0.4460913868553728,220.89950386050918,gamma_gamma_conditional_expectation,98.54,65.81,High risk / Low value
12551,0.7750959873199463,True,0.0,0.0,174.0,0.0,0.5051192144289793,168.0,own_observed_transaction (Gamma-Gamma unstable at frequency=0),84.86,65.77,High risk / Low value
14738,0.27304708063602445,False,5.0,533.0,549.0,144.38799999999998,1.637614318060571,147.045369408769,gamma_gamma_conditional_expectation,240.8,65.75,Low risk / Low value
16760,0.7395287156105042,True,0.0,0.0,247.0,0.0,0.3898204816649439,228.0,own_observed_transaction (Gamma-Gamma unstable at frequency=0),88.88,65.73,High risk / Low value
17524,0.5569449424743652,True,1.0,77.0,255.0,145.0,0.7447900441453867,158.40569801135683,gamma_gamma_conditional_expectation,117.98,65.71,High risk / Low value
17966,0.23286690413951874,False,4.0,506.0,507.0,191.7675,1.445293905364534,195.21519911276843,gamma_gamma_conditional_expectation,282.14,65.7,Low risk / Low value
18108,0.47874414920806885,True,2.0,483.0,554.0,177.78,0.7431428013189655,184.6199749766311,gamma_gamma_conditional_expectation,137.2,65.68,High risk / Low value
16954,0.04562543779611587,False,13.0,436.0,507.0,345.7807692307692,4.147060106458808,346.96372145652424,gamma_gamma_conditional_expectation,1438.88,65.65,Low risk / High value
14651,0.11941973194479942,False,6.0,420.0,448.0,236.49833333333333,2.297027304390573,238.8729234209258,gamma_gamma_conditional_expectation,548.7,65.53,Low risk / High value
14413,0.5355163812637329,True,2.0,327.0,506.0,152.435,0.7682575537216042,159.14169900125503,gamma_gamma_conditional_expectation,122.26,65.47,High risk / Low value
15277,0.7497851252555847,False,0.0,0.0,242.0,0.0,0.3960067670704817,220.44,own_observed_transaction (Gamma-Gamma unstable at frequency=0),87.3,65.46,High risk / Low value
12977,0.6537670254707336,False,1.0,10.0,328.0,253.44,0.3731651160036149,267.9921842060865,gamma_gamma_conditional_expectation,100.01,65.38,High risk / Low value
13598,0.5655909180641174,False,2.0,156.0,468.0,170.525,0.651815995837393,177.32682476154514,gamma_gamma_conditional_expectation,115.58,65.37,High risk / Low value
13588,0.6678120851516723,False,0.0,0.0,72.0,0.0,0.8631743993535804,113.3,own_observed_transaction (Gamma-Gamma unstable at frequency=0),97.8,65.31,High risk / Low value
14241,0.5824150562286377,True,1.0,513.0,513.0,213.7,0.49183789322704685,227.83203148219715,gamma_gamma_conditional_expectation,112.06,65.27,High risk / Low value
16059,0.07160023152828217,False,8.0,315.0,386.0,273.58875,3.3063684093304255,275.4174833962053,gamma_gamma_conditional_expectation,910.63,65.2,Low risk / High value
13997,0.6706136584281921,True,1.0,31.0,367.0,238.76,0.38375640818813345,253.15697932469,gamma_gamma_conditional_expectation,97.15,65.15,High risk / Low value
14581,0.7667741298675537,False,0.0,0.0,361.0,0.0,0.2875087519164731,295.2,own_observed_transaction (Gamma-Gamma unstable at frequency=0),84.87,65.08,High risk / Low value
16832,0.3382697284221649,True,4.0,274.0,275.0,76.6525,2.409503432440699,79.79832829450692,gamma_gamma_conditional_expectation,192.27,65.04,Low risk / Low value
13305,0.09060429409146309,False,9.0,394.0,456.0,219.81333333333333,3.2420643932337865,221.37605438877577,gamma_gamma_conditional_expectation,717.72,65.03,Low risk / High value
12927,0.7497851252555847,True,0.0,0.0,211.0,0.0,0.43924082417396304,197.31,own_observed_transaction (Gamma-Gamma unstable at frequency=0),86.67,64.98,High risk / Low value
16024,0.6726304650306701,False,0.0,0.0,228.0,0.0,0.4144252267414075,232.96,own_observed_transaction (Gamma-Gamma unstable at frequency=0),96.54,64.94,High risk / Low value
14745,0.11275306567549706,False,7.0,453.0,454.0,216.8457142857143,2.630609558131029,218.851153451576,gamma_gamma_conditional_expectation,575.71,64.91,Low risk / High value
16409,0.05202274471521377,False,8.0,484.0,543.0,494.6575,2.5115766503188497,496.77571269560843,gamma_gamma_conditional_expectation,1247.69,64.91,Low risk / High value
15890,0.5355163812637329,True,2.0,210.0,421.0,136.225,0.8478205800978225,142.846459168513,gamma_gamma_conditional_expectation,121.11,64.86,High risk / Low value
16382,0.6662777781486511,True,1.0,142.0,367.0,157.33,0.5689826981860585,170.86605742468234,gamma_gamma_conditional_expectation,97.22,64.78,High risk / Low value
13184,0.07675979882478715,False,4.0,106.0,107.0,176.6125,4.673340430702537,180.02045753043117,gamma_gamma_conditional_expectation,841.3,64.58,Low risk / High value
15490,0.7607741355895996,True,0.0,0.0,247.0,0.0,0.3898204816649439,217.6,own_observed_transaction (Gamma-Gamma unstable at frequency=0),84.82,64.53,High risk / Low value
15914,0.6726304650306701,True,0.0,0.0,195.0,0.0,0.46548529177841397,205.99,own_observed_transaction (Gamma-Gamma unstable at frequency=0),95.89,64.5,High risk / Low value
13582,0.695357871055603,True,1.0,228.0,434.0,164.18,0.5216653350018751,177.7884793209743,gamma_gamma_conditional_expectation,92.75,64.49,High risk / Low value
14810,0.06584957987070084,False,9.0,231.0,246.0,177.54333333333335,5.466009997016492,179.05686100465647,gamma_gamma_conditional_expectation,978.73,64.45,Low risk / High value
16515,0.09305609539151191,False,6.0,294.0,357.0,251.15166666666664,2.730544878617909,253.55185174207494,gamma_gamma_conditional_expectation,692.33,64.43,Low risk / High value
17743,0.7607741355895996,True,0.0,0.0,265.0,0.0,0.36906918274712197,229.2,own_observed_transaction (Gamma-Gamma unstable at frequency=0),84.59,64.35,High risk / Low value
14165,0.693017303943634,True,0.0,0.0,92.0,0.0,0.757572973933522,122.54,own_observed_transaction (Gamma-Gamma unstable at frequency=0),92.83,64.33,High risk / Low value
13171,0.693017303943634,False,0.0,0.0,116.0,0.0,0.6607537250684666,140.35,own_observed_transaction (Gamma-Gamma unstable at frequency=0),92.74,64.27,High risk / Low value
12871,0.5090983390808106,False,1.0,232.0,256.0,132.0,0.8685019014494049,145.2682549964962,gamma_gamma_conditional_expectation,126.17,64.23,High risk / Low value
15855,0.22989157736301422,False,4.0,293.0,293.0,118.6725,2.2914079902708147,121.92851907575478,gamma_gamma_conditional_expectation,279.39,64.23,Low risk / Low value
18004,0.7653793931007385,True,0.0,0.0,179.0,0.0,0.4950799794985958,169.47,own_observed_transaction (Gamma-Gamma unstable at frequency=0),83.9,64.22,High risk / Low value
16827,0.5355163812637329,True,4.0,196.0,406.0,84.6825,1.3642327980875284,87.84938569511188,gamma_gamma_conditional_expectation,119.85,64.18,High risk / Low value
17700,0.04562543779611587,False,10.0,525.0,555.0,457.41700000000003,3.0629504382800885,459.072124925262,gamma_gamma_conditional_expectation,1406.12,64.15,Low risk / High value
13067,0.6632635831832886,False,1.0,37.0,263.0,141.65,0.623572940884477,155.02028000368122,gamma_gamma_conditional_expectation,96.67,64.12,High risk / Low value
14716,0.7280744791030884,False,0.0,0.0,261.0,0.0,0.3734868173812382,235.77,own_observed_transaction (Gamma-Gamma unstable at frequency=0),88.06,64.11,High risk / Low value
12400,0.7607741355895996,True,0.0,0.0,231.0,0.0,0.41033513373981223,205.25,own_observed_transaction (Gamma-Gamma unstable at frequency=0),84.22,64.07,High risk / Low value
14552,0.6260984539985657,False,1.0,212.0,409.0,172.49,0.5481097398266345,186.18633712508904,gamma_gamma_conditional_expectation,102.05,63.89,High risk / Low value
17881,0.7441339731216431,True,0.0,0.0,121.0,0.0,0.6436342034029915,133.35,own_observed_transaction (Gamma-Gamma unstable at frequency=0),85.83,63.87,High risk / Low value
13423,0.7497851252555847,True,0.0,0.0,245.0,0.0,0.39227158447725324,217.03,own_observed_transaction (Gamma-Gamma unstable at frequency=0),85.13,63.83,High risk / Low value
17803,0.7810959815979004,True,0.0,0.0,209.0,0.0,0.4423578046380255,184.66,own_observed_transaction (Gamma-Gamma unstable at frequency=0),81.69,63.81,High risk / Low value
16434,0.1275757610797882,False,7.0,499.0,508.0,207.86142857142858,2.382950740464983,209.85342007148202,gamma_gamma_conditional_expectation,500.07,63.8,Low risk / High value
14632,0.6756865024566651,True,0.0,0.0,79.0,0.0,0.8229954754621179,114.56,own_observed_transaction (Gamma-Gamma unstable at frequency=0),94.28,63.7,High risk / Low value
